장소ID, 장소명, 도로명주소, 장소상세설명, 유저ID, 위도, 경도, 등록일시, 수정일시, 지번주소, 사용여부
2527,제주미니랜드,제주특별자치도 제주시 비자림로 606,소인국 나라,,33.4332017,126.6744179,2019-10-08,2019-10-08,제주특별자치도 제주시 조천읍 교래리 산56-4,
2529,옥만이네,제주특별자치도 제주시 한림해안로 160,해물갈비찜,,33.4165636,126.2634626,2019-10-08,2019-10-08,제주특별자치도 제주시 한림읍 한림리 1314-29,
2545,오설록,제주특별자치도 제주시 남조로 1982,23일,,33.3027905,126.2915492,2019-10-10,2019-10-10,제주특별자치도 서귀포시 안덕면 서광리 산50-32,
2548,모모언니 바다간식,제주특별자치도 제주시 김녕로17길 28,떡볶이,,33.5575473,126.7538894,2019-10-10,2019-10-10,제주특별자치도 제주시 구좌읍 김녕리 1267-25,
2551,아쿠아플라넷,제주특별자치도 제주시 비자림로 2134-47 매이즈랜드,24,,33.4320588,126.9284802,2019-10-10,2019-10-10,제주특별자치도 서귀포시 성산읍 고성리 168,
2552,성산일출봉,제주특별자치도 제주시 비자림로 2134-47 매이즈랜드,24,,33.4582796,126.9399352,2019-10-10,2019-10-10,제주특별자치도 서귀포시 성산읍 성산리 78,
2553,자연사박물관,제주특별자치도 제주시 비자림로 2134-47 매이즈랜드,25,,33.5048266,126.533794,2019-10-10,2019-10-10,제주특별자치도 제주시 일도2동 889-2,
2555,마라도,제주특별자치도 제주시 한림로 337,마라도 자장면,,33.1140193,126.2716658,2019-10-10,2019-10-10,제주특별자치도 서귀포시 대정읍 가파리,
2557,산방산,제주특별자치도 제주시 명림로 584 절물휴양림,산방산 걷기,,33.2142337,126.3310415,2019-10-10,2019-10-10,대한민국,
2583,제주공항,,제주공항,,33.5055144,126.4930624,2019-10-15,2019-10-15,제주특별자치도 제주시 용담2동 1462,
2584,조아렌트카,제주특별자치도 제주시 오일장중길 39,렌트조아렌트카 (0507-526-3720)(예약번호 191014775321),,33.4963263,126.472184,2019-10-15,2019-10-15,제주특별자치도 제주시 도두동 2248-1,
2592,제주속으로렌터카,제주특별자치도 제주시 용담로 124,렌트카,,33.5097638,126.5146176,2019-10-17,2019-10-17,제주특별자치도 제주시 용담1동 231-7,
2625,한진렌터카,제주특별자치도 제주시 용문로 16,1588-1717,,33.5048315,126.4980544,2019-10-23,2019-10-23,제주특별자치도 제주시 용담2동 1524,
2626,제주공항,제주특별자치도 제주시 공항로 2 국제공항,제주도착,,33.5064601,126.492633,2019-10-23,2019-10-23,제주특별자치도 제주시 용담2동 2002,
2628,제놀쉬,제주특별자치도 제주시 테우해안로 162,식사,,33.4967639,126.451252,2019-10-23,2019-10-23,제주특별자치도 제주시 이호동 1707,
2631,제주국제공항,제주특별자치도 제주시 다호3길 11-1,제주국제공항,,33.5050214,126.4931664,2019-10-24,2019-10-24,제주특별자치도 제주시 용담2동 1462,
2632,제주조각공원,제주특별자치도 서귀포시 안덕면 일주서로 1836,제주조각공원,,33.2544942,126.3227215,2019-10-24,2019-10-24,제주특별자치도 서귀포시 안덕면 덕수리 산27,
2634,마리조아 중문점,제주특별자치도 서귀포시 이어도로 215,말고기 음식점,,33.2415563,126.4430994,2019-10-24,2019-10-24,제주특별자치도 서귀포시 중문동 2232-1,
2635,호텔 윈스토리,제주특별자치도 서귀포시 중정로 11 호텔 윈 스토리,숙소,,33.2476977,126.5575947,2019-10-24,2019-10-24,제주특별자치도 서귀포시 천지동 318-17,
2636,금백조로 입구,제주특별자치도 서귀포시 중정로 11 호텔 윈 스토리,드라이브,,33.4476348,126.7638947,2019-10-24,2019-10-24,제주특별자치도 제주시 구좌읍 송당리 2234-3,
2637,취다선리조트,제주특별자치도 서귀포시 해맞이해안로 2688,숙소,,33.4718315,126.9127168,2019-10-24,2019-10-24,제주특별자치도 서귀포시 성산읍 오조리 398-10,
2638,가시아방국수,제주특별자치도 서귀포시 해맞이해안로 2688,고기국수,,33.4384028,126.9181132,2019-10-24,2019-10-24,제주특별자치도 서귀포시 성산읍 고성리 528,
2639,도렐,제주특별자치도 서귀포시 동류암로 20,카페,,33.4496218,126.9180155,2019-10-24,2019-10-24,제주특별자치도 서귀포시 성산읍 고성리 297-1,
2644,행사장,제주특별자치도 제주시 제주대학로 102 제주대학교,아라컨벤션홀,,33.4570769,126.5623269,2019-10-28,2019-10-28,제주특별자치도 제주시 아라동 1,
2642,하하호호,제주특별자치도 서귀포시 명동로 31,수제햄버거,,33.2475964,126.5653932,2019-10-25,2019-10-25,제주특별자치도 서귀포시 정방동 408,
2643,제주공항,제주특별자치도 제주시 신광로6길 14 제원아파트,14:00 제주공항 집합,,33.487957,126.4887139,2019-10-28,2019-10-28,제주특별자치도 제주시 연동 261-44,
2645,쥬디스펜션,제주특별자치도 제주시 현사안길 40,숙소 후보 1,,33.4965843,126.4508075,2019-10-28,2019-10-28,제주특별자치도 제주시 이호동 1709,
2647,썬하우스펜션,제주특별자치도 제주시 일주서로 5556 썬하우스,숙소 후보 2,,33.4231826,126.2784263,2019-10-28,2019-10-28,제주특별자치도 제주시 한림읍 대림리 1403-2,
2494,제주김만복,제주특별자치도 서귀포시 호근서호로62번길 49,제주김만복서귀포점 근처,,33.2331263,126.5055276,2019-10-04,2019-10-04,제주특별자치도 서귀포시 대천동 702-3,
2495,까망돼지or칠돈가,제주특별자치도 서귀포시 중문관광로72번길 60 중문골프장,꿀꿀,,33.2553081,126.4105619,2019-10-04,2019-10-04,제주특별자치도 서귀포시 예래동 2101,
2505,제주공항,,제주도착,,33.5058634,126.492726,2019-10-05,2019-10-05,제주특별자치도 제주시 용담2동 1984-5,
2508,제주공항,제주특별자치도 제주시 신대로10길 29,공항도착,,33.5199849,126.5258995,2019-10-05,2019-10-05,제주특별자치도 제주시 건입동,
2525,1,,1,,33.492077,126.4927996,2019-10-08,2019-10-08,제주특별자치도 제주시 연동 280,
2535,제주공항,제주특별자치도 서귀포시 검은여로 189-1,제주공항도착,,33.4659001,126.4738186,2019-10-09,2019-10-09,제주특별자치도 제주시 노형동 1836,
2539,우도,제주특별자치도 서귀포시 성산등용로 130-19 수협직판장,우도 선착장,,33.5081257,126.9430024,2019-10-09,2019-10-09,제주특별자치도 제주시 우도면 연평리,
2573,육지로~,제주특별자치도 서귀포시 일출로 88-19 백기해녀의집,귀가,,33.540567,126.4887677,2019-10-14,2019-10-14,대한민국,
2574,숙소,제주특별자치도 제주시 다호길 106,숙소,,33.4585492,126.3160123,2019-10-14,2019-10-14,제주특별자치도 제주시 애월읍 애월리 2304-1,
2599,진영식당,제주특별자치도 제주시 용화로 24,국밥,,33.5097418,126.5060423,2019-10-19,2019-10-19,제주특별자치도 제주시 용담2동 630-5,
2614,공항,,도착,,33.488052,126.5004239,2019-10-21,2019-10-21,제주특별자치도 제주시 연동 322,
2601,소노캄 제주,제주특별자치도 서귀포시 표선면 일주동로 6347-17 대명샤인빌리조트,숙소,,33.3043362,126.7920555,2019-10-19,2019-10-19,제주특별자치도 서귀포시 표선면 토산리 17,
2621,썬셋클리프,제주특별자치도 제주시 애월로1길 19-8,썬셋,,33.4618081,126.3106944,2019-10-22,2019-10-22,제주특별자치도 제주시 애월읍 애월리 2477,
2630,만장굴,제주특별자치도 제주시 만장굴길 182 만장굴,만장굴,,33.5279527,126.7715722,2019-10-24,2019-10-24,제주특별자치도 제주시 구좌읍 월정리 산41-27,
2633,제주몽듀호텔,제주특별자치도 제주시 서해안로 382,숙소,,33.5126385,126.4845578,2019-10-24,2019-10-24,제주특별자치도 제주시 용담2동 2572,
2649,함덕 마당,제주특별자치도 제주시 조함해안로 582,생선구이 전문,,33.5439433,126.6737112,2019-10-28,2019-10-28,제주특별자치도 제주시 조천읍 함덕리 215-6,
2651,금오름,제주특별자치도 제주시 남조로 3061,오름,,33.3547476,126.3064259,2019-10-28,2019-10-28,제주특별자치도 제주시 한림읍 금악리 산1-1,
2652,숙소3일차,제주특별자치도 제주시 고내로13길 73,끌림36.5,,33.4705418,126.3465948,2019-10-28,2019-10-28,제주특별자치도 제주시 애월읍 고내리 372,
2659,김포공항,서울특별시 강서구 하늘길 38 김포공항. 롯데몰. 스카이시티,김포공항,,37.5667614,126.8011744,2019-10-29,2019-10-29,서울특별시 강서구 방화2동 886,
2665,두루치기무한리필,,복돼지식당 or 남문식당,,33.3934114,126.7870781,2019-10-29,2019-10-29,제주특별자치도 서귀포시 표선면 성읍리 2124-13,
2658,제주공항,제주특별자치도 제주시 공항로 2 국제공항,제주공항,,33.5065176,126.4930415,2019-10-29,2019-10-29,제주특별자치도 제주시 용담2동 1462-1,
2666,점심식사,,ㅇㅇ,,33.2896847,126.391297,2019-10-29,2019-10-29,제주특별자치도 서귀포시 예래동 23,
2670,소인나하,,소인낙라,,33.2842237,126.3244178,2019-10-30,2019-10-30,제주특별자치도 서귀포시 안덕면 덕수리 185,
2672,한림수목원,제주특별자치도 제주시 한림로 300 한림공원,한림수목원,,33.3889252,126.2407737,2019-10-30,2019-10-30,제주특별자치도 제주시 한림읍 협재리 2610-1,
2673,소인나라,제주특별자치도 제주시 한림로 300 한림공원,소인나라,,33.2783655,126.3220803,2019-10-30,2019-10-30,제주특별자치도 서귀포시 안덕면 덕수리 282,
2674,용머리해안,제주특별자치도 제주시 한림로 300 한림공원,용머리해안,,33.231148,126.3149439,2019-10-30,2019-10-30,제주특별자치도 서귀포시 안덕면 사계리,
2675,숙소,제주특별자치도 제주시 한림로 300 한림공원,숙소,,33.248258,126.4136388,2019-10-30,2019-10-30,제주특별자치도 서귀포시 예래동 2987-2,
2677,운정네 식사,제주특별자치도 서귀포시 중문관광로72번길 29-29 한국콘도,운정네식사,,33.2475022,126.4133744,2019-10-30,2019-10-30,제주특별자치도 서귀포시 예래동 2822-4,
2679,갈치왕,제주특별자치도 서귀포시 열리로 51,"150,000",,33.2645029,126.3909359,2019-10-30,2019-10-30,제주특별자치도 서귀포시 예래동 4999,
2680,맥반석식당,제주특별자치도 제주시 구좌로 57-1,아침식사,,33.5227564,126.8577342,2019-10-31,2019-10-31,제주특별자치도 제주시 구좌읍 세화리 1469-5,
2682,고집돌우럭 함덕점,제주특별자치도 제주시 신북로 491-9,고집돌우럭 함덕점,,33.5437771,126.6631132,2019-10-31,2019-10-31,제주특별자치도 제주시 조천읍 함덕리 1020-2,
2683,제주공항,제주특별자치도 제주시 공항로 2 국제공항,공항,,33.5068955,126.4930006,2019-10-31,2019-10-31,제주특별자치도 제주시 용담2동 2002,
2689,제주공항,,12:30 도착,,33.5054225,126.4922143,2019-11-01,2019-11-01,제주특별자치도 제주시 용담2동 833-3,
2465,목장카페,제주특별자치도 서귀포시 표선면 번영로 2438,"카페,승마,카트",,33.4075579,126.7714776,2019-10-01,2019-10-01,제주특별자치도 서귀포시 표선면 성읍리 2865,
2497,제주국제공항,제주특별자치도 제주시 신대로10길 48-9 연동노인복지회관,1시에 모두 만나요,,33.4917136,126.4921149,2019-10-05,2019-10-05,제주특별자치도 제주시 연동 270-5,
2491,애월,제주특별자치도 제주시 애원로 41 애월농협협동조합,ㅇㅇ,,33.4604238,126.3213892,2019-10-04,2019-10-04,제주특별자치도 제주시 애월읍 애월리 1400-1,
2496,KM리조트,제주특별자치도 제주시 해맞이해안로 1651,숙박시설,,33.5289494,126.8797025,2019-10-05,2019-10-05,제주특별자치도 제주시 구좌읍 하도리 1810,
2498,동명리공간,제주특별자치도 제주시 한림중앙로 56,피크닉세트대여11:00~14:00,,33.4097256,126.2656091,2019-10-05,2019-10-05,제주특별자치도 제주시 한림읍 동명리 1591-4,
2500,오후새우시,제주특별자치도 서귀포시 천제연로 184 삼순이부대찌개.부떼중문점.중문보석,"레몬버터갈릭새우 9,500원치즈듬뿍매콤새우 9,500원와사마요게살김밥 6,500원허니마요게살김밥 6,500원",,33.2515955,126.4242509,2019-10-05,2019-10-05,제주특별자치도 서귀포시 중문동 2119-3,
2522,다다식당,제주특별자치도 제주시 한림북동길 18-1,고기국수,,33.4166307,126.2640836,2019-10-07,2019-10-07,제주특별자치도 제주시 한림읍 한림리 1314-67,
2528,효섬마을초가집,,전복돌솥밥,,33.4653299,126.6115236,2019-10-08,2019-10-08,제주특별자치도 제주시 봉개동 234-200,
2537,제주공항,제주특별자치도 제주시 공항로 2 국제공항,공항,,33.5061345,126.4923949,2019-10-09,2019-10-09,제주특별자치도 제주시 용담2동 2002,
2543,AJ렌터카,제주특별자치도 제주시 용문로 62,렌트 :),,33.5040015,126.5020966,2019-10-10,2019-10-10,제주특별자치도 제주시 용담2동 735-24,
2561,하우목동항,,우도항구,,33.5090978,126.9425183,2019-10-10,2019-10-10,제주특별자치도 제주시 우도면 연평리,
2568,1,,ㅗㅑ,,33.4630241,126.8085596,2019-10-12,2019-10-12,제주특별자치도 제주시 구좌읍 세화리 산35,
2571,드르쿰다인성산,제주특별자치도 서귀포시 일출로 88-19 백기해녀의집,카페,,33.4467026,126.9212961,2019-10-13,2019-10-13,제주특별자치도 서귀포시 성산읍 고성리 224-1,
2572,에어비앤비 ,제주특별자치도 서귀포시 일출로 88-19 백기해녀의집,숙소,,33.5015733,126.5186007,2019-10-14,2019-10-14,제주특별자치도 제주시 삼도1동 522-2,
2575,낚시,제주특별자치도 제주시 애월해안로 93,낚시,,33.4665863,126.3225353,2019-10-14,2019-10-14,제주특별자치도 제주시 애월읍 애월리 407-4,
2617,감귤체험,,"감귤체험 , 시식",,33.3036526,126.7172816,2019-10-22,2019-10-22,제주특별자치도 서귀포시 남원읍 의귀리 957,
2618,길라임펜션,제주특별자치도 제주시 도두봉6길 27,숙소,,33.5068004,126.4719724,2019-10-22,2019-10-22,제주특별자치도 제주시 도두동 1702-5,
2629,운진항,,11,,33.209758,126.2560172,2019-10-23,2019-10-23,제주특별자치도 서귀포시 대정읍 하모리,
2640,예그리나 카페,제주특별자치도 제주시 흥운길 95,카페,,33.5154241,126.5131816,2019-10-25,2019-10-25,제주특별자치도 제주시 용담2동 450-5,
2648,제주아트센터,제주특별자치도 제주시 오남로 231 제주아트센터,"무료 공연, 전시 관람가능",,33.4749336,126.5155212,2019-10-28,2019-10-28,제주특별자치도 제주시 오라동 898-8,
2662,해뜨는 성,제주특별자치도 서귀포시 한도로 267 해뜨는섬,숙박,,33.4661946,126.9358546,2019-10-29,2019-10-29,제주특별자치도 서귀포시 성산읍 성산리 298-22,
2664,오르다 카페,제주특별자치도 서귀포시 한도로 269-37,천국의계단,,33.4689448,126.9353818,2019-10-29,2019-10-29,제주특별자치도 서귀포시 성산읍 성산리 308,
2678,소인국데마,,111,,33.2888022,126.3236583,2019-10-30,2019-10-30,제주특별자치도 서귀포시 안덕면 서광리 714-8,
2668,제주월드21,제주특별자치도 제주시 임항로 17,놀이공원,,33.5168906,126.5271335,2019-10-30,2019-10-30,제주특별자치도 제주시 건입동 1442,
2669,탑동숙소,제주특별자치도 제주시 임항로 17,숙소 미정 탑동어딘가,,33.5183869,126.5243636,2019-10-30,2019-10-30,제주특별자치도 제주시 삼도2동 1264,
2684,렌트카,제주특별자치도 제주시 용문로 20,렌트,,33.5049194,126.4984454,2019-10-31,2019-10-31,제주특별자치도 제주시 용담2동 1524-12,
2687,sdfsdf,,sdfdsf,,33.3135404,126.2274216,2019-11-01,2019-11-01,제주특별자치도 제주시 한경면 낙천리 2335,
2688,만장굴향토식당,제주특별자치도 제주시 만장굴길 182 만장굴,우럭튀김,,33.5287158,126.7715385,2019-11-01,2019-11-01,제주특별자치도 제주시 구좌읍 월정리 산41-27,
2690,ㅁ,제주특별자치도 제주시 금악서길 177,ㅁ,,33.3193962,126.2567628,2019-11-01,2019-11-01,제주특별자치도 제주시 한경면 청수리 354,
2692,공항,제주특별자치도 제주시 다호길 130,공항,,33.5031786,126.4936184,2019-11-02,2019-11-02,제주특별자치도 제주시 용담2동 1959-1,
2523,제주조각공원,제주특별자치도 서귀포시 안덕면 일주서로 1836,공원,,33.2520253,126.3221018,2019-10-07,2019-10-07,제주특별자치도 서귀포시 안덕면 덕수리 산27,
2536,비자림,제주특별자치도 서귀포시 검은여로 189-1,숲속에서 신선한 공기를 마시며 가족과 산책,,33.4716515,126.8029808,2019-10-09,2019-10-09,제주특별자치도 제주시 구좌읍 세화리 3625,
2558,해비치 리조트 숙소,제주특별자치도 제주시 명림로 584 절물휴양림,숙소,,33.3106236,126.8336398,2019-10-10,2019-10-10,제주특별자치도 서귀포시 표선면 표선리,
2559,해비치 리조트,제주특별자치도 제주시 명림로 584 절물휴양림,숙소,,33.3106236,126.8336398,2019-10-10,2019-10-10,제주특별자치도 서귀포시 표선면 표선리,
2560,카멜리아 힐,제주특별자치도 제주시 명림로 584 절물휴양림,동백구경하기,,33.276696,126.3759786,2019-10-10,2019-10-10,제주특별자치도 서귀포시 예래동 4380,
